  8.27750E-01 
 
 -9.46970E-01 -6.37961E-01 -6.91367E-02  5.34756E-01  9.31079E-01
 -9.51268E-01 -5.68631E-01  7.64875E-02  6.28165E-01  9.53724E-01
 -9.27174E-01 -5.21091E-01  3.27466E-02  5.83707E-01  9.50229E-01
 -5.70949E-01  1.64190E-01  5.95316E-01  8.56474E-01  9.85676E-01
 -9.20567E-01 -4.39913E-01  2.10442E-01  7.02101E-01  9.64073E-01
 -8.93795E-01 -4.38215E-01  1.65702E-01  6.76110E-01  9.71795E-01
 -9.09182E-01 -4.60758E-01  1.28572E-01  6.74445E-01  9.56314E-01
 -9.20377E-01 -5.07339E-01  1.07867E-01  6.29896E-01  9.57674E-01
 -1.77756E-01  3.94767E-01  7.21085E-01  9.02276E-01  9.87399E-01
 -5.87137E-01  4.78388E-02  5.43120E-01  8.33478E-01  9.87770E-01
 -5.78105E-01  9.59516E-02  5.87510E-01  8.62067E-01  9.81400E-01
 -5.05286E-01  1.62803E-01  5.69389E-01  8.30155E-01  9.84829E-01
 -7.41196E-01 -5.57780E-02  5.08636E-01  8.37209E-01  9.78568E-01
  5.51443E-01  7.75776E-01  9.08889E-01  9.72373E-01  9.96964E-01
  3.95006E-01  7.19994E-01  8.59922E-01  9.48416E-01  9.92171E-01
  1.44505E-01  6.09514E-01  8.04135E-01  9.41687E-01  9.93317E-01
 -1.85938E-01  4.00926E-01  6.95579E-01  9.09984E-01  9.90891E-01
 -3.31856E-01  1.85283E-01  5.61843E-01  8.27523E-01  9.75951E-01

  9.52200E-01 
 
  2.20575E+00  2.32608E+00  2.37152E+00  2.41177E+00  2.46379E+00
 
  2.94752E-01  5.93502E-01  7.47362E-01  8.63182E-01  9.56331E-01
  2.51209E-01  5.11306E-01  6.78568E-01  8.20760E-01  9.46619E-01
  2.89937E-01  5.27098E-01  6.85099E-01  8.17006E-01  9.41078E-01
  2.45073E-01  4.76486E-01  6.30121E-01  7.65775E-01  9.25474E-01
  1.71917E-01  3.31630E-01  4.91035E-01  6.45107E-01  8.11678E-01
 
 -8.44517E-01 -6.70505E-02  4.58606E-01  7.98558E-01  9.78883E-01
 -9.22413E-01 -4.62685E-01  3.06952E-01  7.84477E-01  9.82451E-01
 -9.46107E-01 -5.65681E-01  9.58700E-02  6.43526E-01  9.70093E-01
