  Ionization Rate(jt,jn) (cm**3 s**-1)  Te(jt) = 10**(-1.2 + (jt-1)/10) jt=1,60
  jn =   1; jt = 1 -> 60 going by rows   ne(jn) = 10**(10 + 0.5*(jn-1)) jn=1,15 
  1.00000E-99  1.93927E-83  3.55450E-68  4.80970E-56  2.12248E-46  9.93194E-39
  1.25671E-32  9.04272E-28  6.67849E-24  8.09276E-21  2.33559E-18  2.15830E-16
  8.07709E-15  1.47468E-13  1.52338E-12  9.98876E-12  4.56711E-11  1.56456E-10
  4.25654E-10  9.62855E-10  1.87782E-09  3.24949E-09  5.10418E-09  7.40867E-09
  1.00762E-08  1.29813E-08  1.59765E-08  1.89101E-08  2.16417E-08  2.40537E-08
  2.60594E-08  2.76056E-08  2.86722E-08  2.92677E-08  2.94234E-08  2.91866E-08
  2.86139E-08  2.77659E-08  2.67026E-08  2.54802E-08  2.41490E-08  2.27526E-08
  2.13275E-08  1.99032E-08  1.85028E-08  1.71439E-08  1.58392E-08  1.45974E-08
  1.34241E-08  1.23219E-08  1.12919E-08  1.03333E-08  9.44439E-09  8.62252E-09
  7.86463E-09  7.16724E-09  6.52676E-09  5.93948E-09  5.40174E-09  4.90998E-09

  jn =   2
  1.00000E-99  3.08822E-83  5.22659E-68  6.61133E-56  2.75890E-46  1.23328E-38
  1.50370E-32  1.05014E-27  7.57140E-24  8.99853E-21  2.55652E-18  2.33238E-16
  8.63699E-15  1.56314E-13  1.60288E-12  1.04450E-11  4.75045E-11  1.62005E-10
  4.39057E-10  9.89916E-10  1.92520E-09  3.32359E-09  5.21005E-09  7.54939E-09
  1.02526E-08  1.31920E-08  1.62183E-08  1.91782E-08  2.19304E-08  2.43568E-08
  2.63705E-08  2.79188E-08  2.89823E-08  2.95704E-08  2.97152E-08  2.94648E-08
  2.88769E-08  2.80126E-08  2.69325E-08  2.56932E-08  2.43454E-08  2.29331E-08
  2.14926E-08  2.00538E-08  1.86398E-08  1.72682E-08  1.59518E-08  1.46991E-08
  1.35157E-08  1.24044E-08  1.13659E-08  1.03996E-08  9.50369E-09  8.67546E-09
  7.91177E-09  7.20915E-09  6.56393E-09  5.97238E-09  5.43079E-09  4.93557E-09

  jn =   3
  1.00000E-99  5.61422E-83  8.68897E-68  1.01617E-55  3.96572E-46  1.67632E-38
  1.95213E-32  1.31334E-27  9.18674E-24  1.06524E-20  2.96542E-18  2.65949E-16
  9.70417E-15  1.73366E-13  1.75717E-12  1.13319E-11  5.10534E-11  1.72640E-10
  4.64360E-10  1.04000E-09  2.01084E-09  3.45397E-09  5.39107E-09  7.78303E-09
  1.05371E-08  1.35228E-08  1.65886E-08  1.95800E-08  2.23551E-08  2.47957E-08
  2.68154E-08  2.83623E-08  2.94179E-08  2.99927E-08  3.01202E-08  2.98495E-08
  2.92393E-08  2.83516E-08  2.72476E-08  2.59846E-08  2.46137E-08  2.31790E-08
  2.17174E-08  2.02586E-08  1.88260E-08  1.74370E-08  1.61045E-08  1.48371E-08
  1.36402E-08  1.25165E-08  1.14667E-08  1.04902E-08  9.58490E-09  8.74823E-09
  7.97691E-09  7.26738E-09  6.61593E-09  6.01877E-09  5.47213E-09  4.97236E-09

  jn =   4
  1.00000E-99  1.21494E-82  1.72056E-67  1.85402E-55  6.72607E-46  2.66810E-38
  2.94241E-32  1.88978E-27  1.27039E-23  1.42319E-20  3.84334E-18  3.35411E-16
  1.19385E-14  2.08474E-13  2.06894E-12  1.30891E-11  5.79470E-11  1.92897E-10
  5.11637E-10  1.13183E-09  2.16493E-09  3.68410E-09  5.70438E-09  8.17928E-09
  1.10098E-08  1.40608E-08  1.71785E-08  2.02074E-08  2.30060E-08  2.54572E-08
  2.74761E-08  2.90125E-08  3.00497E-08  3.06000E-08  3.06984E-08  3.03955E-08
  2.97512E-08  2.88285E-08  2.76896E-08  2.63922E-08  2.49881E-08  2.35216E-08
  2.20299E-08  2.05428E-08  1.90838E-08  1.76704E-08  1.63153E-08  1.50272E-08
  1.38113E-08  1.26703E-08  1.16049E-08  1.06140E-08  9.69587E-09  8.84753E-09
  8.06570E-09  7.34671E-09  6.68675E-09  6.08194E-09  5.52844E-09  5.02253E-09

  jn =   5
  1.00000E-99  3.20326E-82  4.19614E-67  4.17419E-55  1.40017E-45  5.15562E-38
  5.30545E-32  3.19824E-27  2.03002E-23  2.15960E-20  5.56744E-18  4.66037E-16
  1.59779E-14  2.69758E-13  2.59685E-12  1.59883E-11  6.90761E-11  2.25027E-10
  5.85581E-10  1.27391E-09  2.40141E-09  4.03517E-09  6.18017E-09  8.77886E-09
  1.17226E-08  1.48695E-08  1.80619E-08  2.11433E-08  2.39726E-08  2.64350E-08
  2.84480E-08  2.99646E-08  3.09708E-08  3.14817E-08  3.15348E-08  3.11827E-08
  3.04870E-08  2.95123E-08  2.83217E-08  2.69739E-08  2.55213E-08  2.40087E-08
  2.24734E-08  2.09456E-08  1.94486E-08  1.80002E-08  1.66128E-08  1.52950E-08
  1.40520E-08  1.28864E-08  1.17985E-08  1.07874E-08  9.85088E-09  8.98600E-09
  8.18927E-09  7.45689E-09  6.78491E-09  6.16933E-09  5.60620E-09  5.09166E-09

  jn =   6
  1.00000E-99  9.60603E-82  1.17238E-66  1.07503E-54  3.30757E-45  1.11726E-37
  1.05895E-31  5.91685E-27  3.50662E-23  3.50876E-20  8.56592E-18  6.83095E-16
  2.24279E-14  3.64279E-13  3.38701E-12  2.02183E-11  8.49743E-11  2.70157E-10
  6.88131E-10  1.46926E-09  2.72502E-09  4.51502E-09  6.83168E-09  9.60338E-09
  1.27087E-08  1.59962E-08  1.93020E-08  2.24667E-08  2.53491E-08  2.78361E-08
  2.98485E-08  3.13427E-08  3.23090E-08  3.27664E-08  3.27558E-08  3.23335E-08
  3.15635E-08  3.05129E-08  2.92466E-08  2.78246E-08  2.63004E-08  2.47196E-08
  2.31199E-08  2.15318E-08  1.99788E-08  1.84786E-08  1.70436E-08  1.56822E-08
  1.43995E-08  1.31977E-08  1.20770E-08  1.10363E-08  1.00730E-08  9.18405E-09
  8.36568E-09  7.61388E-09  6.92451E-09  6.29336E-09  5.71632E-09  5.18937E-09

  jn =   7
  1.00000E-99  3.08145E-81  3.53223E-66  2.99907E-54  8.47080E-45  2.61892E-37
  2.27504E-31  1.17026E-26  6.42592E-23  6.00169E-20  1.37804E-17  1.04097E-15
  3.25825E-14  5.07304E-13  4.54289E-12  2.62321E-11  1.07048E-10  3.31644E-10
  8.25893E-10  1.72927E-09  3.15379E-09  5.15075E-09  7.69827E-09  1.07081E-08
  1.40430E-08  1.75382E-08  2.10201E-08  2.43231E-08  2.73033E-08  2.98478E-08
  3.18797E-08  3.33596E-08  3.42828E-08  3.46737E-08  3.45788E-08  3.40592E-08
  3.31837E-08  3.20229E-08  3.06450E-08  2.91125E-08  2.74808E-08  2.57968E-08
  2.40993E-08  2.24192E-08  2.07805E-08  1.92009E-08  1.76929E-08  1.62647E-08
  1.49210E-08  1.36638E-08  1.24930E-08  1.14070E-08  1.04030E-08  9.47746E-09
  8.62630E-09  7.84517E-09  7.12960E-09  6.47509E-09  5.87724E-09  5.33177E-09

  jn =   8
  1.07692E-99  1.06914E-80  1.16937E-65  9.31623E-54  2.43053E-44  6.86354E-37
  5.42270E-31  2.54316E-26  1.28180E-22  1.10798E-19  2.37322E-17  1.68411E-15
  4.98252E-14  7.37485E-13  6.31270E-12  3.50362E-11  1.38142E-10  4.15606E-10
  1.00973E-09  2.07118E-09  3.71393E-09  5.98199E-09  8.83947E-09  1.21805E-08
  1.58490E-08  1.96621E-08  2.34301E-08  2.69748E-08  3.01436E-08  3.28191E-08
  3.49241E-08  3.64223E-08  3.73144E-08  3.76321E-08  3.74298E-08  3.67764E-08
  3.57482E-08  3.44228E-08  3.28740E-08  3.11692E-08  2.93675E-08  2.75188E-08
  2.56639E-08  2.38353E-08  2.20577E-08  2.03494E-08  1.87229E-08  1.71863E-08
  1.57439E-08  1.43972E-08  1.31457E-08  1.19869E-08  1.09177E-08  9.93364E-09
  9.03023E-09  8.20248E-09  7.44539E-09  6.75396E-09  6.12332E-09  5.54878E-09

  jn =   9
  4.08911E-99  3.97911E-80  4.21938E-65  3.20737E-53  7.84092E-44  2.04406E-36
  1.47771E-30  6.31555E-26  2.89687E-22  2.28027E-19  4.46147E-17  2.90921E-15
  7.97650E-14  1.10521E-12  8.94796E-12  4.74362E-11  1.80183E-10  5.26083E-10
  1.24804E-09  2.51251E-09  4.44020E-09  7.07207E-09  1.03606E-08  1.41811E-08
  1.83537E-08  2.26688E-08  2.69097E-08  3.08740E-08  3.43903E-08  3.73287E-08
  3.96065E-08  4.11885E-08  4.20815E-08  4.23267E-08  4.19903E-08  4.11539E-08
  3.99062E-08  3.83357E-08  3.65265E-08  3.45544E-08  3.24850E-08  3.03737E-08
  2.82654E-08  2.61954E-08  2.41903E-08  2.22695E-08  2.04460E-08  1.87281E-08
  1.71197E-08  1.56220E-08  1.42336E-08  1.29514E-08  1.17711E-08  1.06877E-08
  9.69543E-09  8.78859E-09  7.96123E-09  7.20752E-09  6.52178E-09  5.89858E-09

  jn =  10
  1.60275E-98  1.53712E-79  1.59185E-64  1.17021E-52  2.73287E-43  6.71183E-36
  4.50313E-30  1.76014E-25  7.30267E-22  5.17588E-19  9.14042E-17  5.42192E-15
  1.36732E-13  1.76382E-12  1.34498E-11  6.78529E-11  2.47409E-10  6.98634E-10
  1.61333E-09  3.17938E-09  5.52692E-09  8.69420E-09  1.26203E-08  1.71579E-08
  2.20965E-08  2.71901E-08  3.21834E-08  3.68371E-08  4.09481E-08  4.43633E-08
  4.69861E-08  4.87766E-08  4.97453E-08  4.99439E-08  4.94536E-08  4.83735E-08
  4.68108E-08  4.48724E-08  4.26592E-08  4.02620E-08  3.77593E-08  3.52167E-08
  3.26876E-08  3.02132E-08  2.78247E-08  2.55442E-08  2.33866E-08  2.13604E-08
  1.94698E-08  1.77150E-08  1.60935E-08  1.46009E-08  1.32313E-08  1.19782E-08
  1.08342E-08  9.79198E-09  8.84412E-09  7.98336E-09  7.20270E-09  6.49549E-09

  jn =  11
  5.70455E-98  5.52759E-79  5.69141E-64  4.11807E-52  9.38040E-43  2.22208E-35
  1.41791E-29  5.19819E-25  2.00139E-21  1.30748E-18  2.11763E-16  1.14814E-14
  2.64572E-13  3.13002E-12  2.20425E-11  1.03645E-10  3.55800E-10  9.55719E-10
  2.12010E-09  4.04923E-09  6.87392E-09  1.06254E-08  1.52306E-08  2.05254E-08
  2.62768E-08  3.22114E-08  3.80428E-08  4.34999E-08  4.83494E-08  5.24123E-08
  5.55721E-08  5.77760E-08  5.90285E-08  5.93815E-08  5.89215E-08  5.77574E-08
  5.60087E-08  5.37968E-08  5.12375E-08  4.84367E-08  4.54875E-08  4.24691E-08
  3.94468E-08  3.64727E-08  3.35872E-08  3.08199E-08  2.81918E-08  2.57163E-08
  2.34009E-08  2.12483E-08  1.92573E-08  1.74240E-08  1.57426E-08  1.42056E-08
  1.28048E-08  1.15314E-08  1.03763E-08  9.33055E-09  8.38532E-09  7.53217E-09

  jn =  12
  1.66044E-97  1.66724E-78  1.76435E-63  1.29049E-51  2.94149E-42  6.89931E-35
  4.31661E-29  1.53638E-24  5.67408E-21  3.48515E-18  5.16367E-16  2.50010E-14
  5.09167E-13  5.34930E-12  3.39350E-11  1.46359E-10  4.69203E-10  1.19595E-09
  2.55114E-09  4.73485E-09  7.87392E-09  1.19951E-08  1.70209E-08  2.27819E-08
  2.90374E-08  3.55035E-08  4.18807E-08  4.78830E-08  5.32623E-08  5.78251E-08
  6.14427E-08  6.40520E-08  6.56502E-08  6.62842E-08  6.60382E-08  6.50207E-08
  6.33530E-08  6.11593E-08  5.85593E-08  5.56637E-08  5.25708E-08  4.93655E-08
