 rn:  h -> be
  1.72661E-01  1.51559E-01  1.30683E-01  1.10525E-01  9.15531E-02  7.41682E-02
  5.86763E-02  4.52666E-02  3.40045E-02  2.45667E-02  1.71555E-02  1.12521E-02
  9.09190E-03  8.33424E-03  8.33424E-03  8.33424E-03  8.33424E-03  8.33424E-03
 rn:  d -> v
  7.12000E-03  4.59200E-02  1.59600E-01  2.68400E-01  3.67818E-01  4.42218E-01
  4.95564E-01  5.33309E-01  5.57527E-01  5.68036E-01  5.72509E-01  5.75091E-01
  5.73782E-01  5.62327E-01  5.53091E-01  5.49382E-01  5.45673E-01  5.42727E-01
  5.35273E-01  5.24909E-01  5.16000E-01  5.00764E-01  4.81600E-01  4.69636E-01
  4.56436E-01  4.31491E-01  4.05707E-01  3.75858E-01  3.50010E-01  3.20462E-01
  2.72824E-01  2.41950E-01  2.14567E-01  1.85915E-01  1.63353E-01  1.42244E-01
  1.21082E-01  1.02812E-01  8.59415E-02  7.00927E-02  5.64720E-02  4.45862E-02
  3.43025E-02  2.59908E-02  1.93791E-02  1.41238E-02  9.79400E-03  7.07647E-03
 rn:  d -> fe
  7.72000E-03  5.64000E-02  1.72436E-01  2.84800E-01  3.84545E-01  4.62945E-01
  5.13018E-01  5.53236E-01  5.80400E-01  6.02873E-01  6.05382E-01  6.09055E-01
  5.99418E-01  5.91636E-01  5.85745E-01  5.78036E-01  5.68436E-01  5.61927E-01
  5.47927E-01  5.38509E-01  5.27818E-01  5.11200E-01  5.00655E-01  4.84473E-01
  4.75091E-01  4.57345E-01  4.39782E-01  4.15600E-01  3.84604E-01  3.57548E-01
  3.32157E-01  3.10961E-01  2.89880E-01  2.68245E-01  2.45369E-01  2.21400E-01
  1.96542E-01  1.71052E-01  1.45238E-01  1.17450E-01  9.02187E-02  6.19206E-02
  5.10818E-02  4.68250E-02  4.68250E-02  4.68250E-02  4.68250E-02  4.68250E-02
 rn:  d -> cu
  5.48000E-03  5.44000E-02  1.76145E-01  2.91673E-01  3.93273E-01  4.73818E-01
  5.27418E-01  5.66182E-01  5.90327E-01  6.04800E-01  6.05309E-01  6.13491E-01
  6.10945E-01  6.07855E-01  5.98073E-01  5.93818E-01  5.81345E-01  5.73855E-01
  5.61673E-01  5.51927E-01  5.41418E-01  5.26800E-01  5.14764E-01  4.98727E-01
  4.88618E-01  4.70727E-01  4.49290E-01  4.28616E-01  4.05453E-01  3.78142E-01
  3.34392E-01  3.04025E-01  2.76120E-01  2.46730E-01  2.21817E-01  1.97639E-01
  1.73042E-01  1.50525E-01  1.29008E-01  1.08343E-01  8.96813E-02  7.27986E-02
  5.77760E-02  4.50664E-02  3.46013E-02  2.60304E-02  1.87265E-02  1.38473E-02
 rn:  d -> mo
  8.24000E-03  8.30400E-02  2.29745E-01  3.48945E-01  4.43745E-01  5.07055E-01
  5.53564E-01  5.83891E-01  6.08218E-01  6.11709E-01  6.25927E-01  6.28255E-01
  6.28073E-01  6.27927E-01  6.25091E-01  6.23200E-01  6.22873E-01  6.13709E-01
  6.06109E-01  5.99927E-01  5.86909E-01  5.80109E-01  5.65527E-01  5.57345E-01
  5.43055E-01  5.35127E-01  5.06461E-01  4.80850E-01  4.47280E-01  4.06753E-01
  3.32742E-01  2.89797E-01  2.54408E-01  2.17896E-01  1.92768E-01  1.70436E-01
  1.47788E-01  1.29524E-01  1.12595E-01  9.59770E-02  8.15265E-02  6.82462E-02
  5.59137E-02  4.53218E-02  3.62479E-02  2.83891E-02  2.14886E-02  1.66406E-02
 rn: d -> w
  1.13600E-02  1.01520E-01  2.53709E-01  3.73855E-01  4.68036E-01  5.31636E-01
  5.79309E-01  6.05345E-01  6.32182E-01  6.41855E-01  6.48727E-01  6.49673E-01
  6.58618E-01  6.59527E-01  6.58436E-01  6.55091E-01  6.54618E-01  6.48400E-01
  6.48364E-01  6.47745E-01  6.37345E-01  6.30582E-01  6.22364E-01  6.12509E-01
  6.02764E-01  5.93236E-01  5.76945E-01  5.51164E-01  5.21316E-01  4.87781E-01
  4.56553E-01  4.28450E-01  4.02118E-01  3.76559E-01  3.51311E-01  3.26504E-01
  3.02262E-01  2.78698E-01  2.55918E-01  2.26168E-01  1.91245E-01  1.37138E-01
  1.15912E-01  1.06253E-01  1.06253E-01  1.06253E-01  1.06253E-01  1.06253E-01
 rn:  d -> au
  1.17600E-02  1.01840E-01  2.46545E-01  3.64000E-01  4.57309E-01  5.24873E-01
  5.77091E-01  6.04400E-01  6.17164E-01  6.28145E-01  6.34364E-01  6.44545E-01
  6.45964E-01  6.54255E-01  6.61055E-01  6.63164E-01  6.61455E-01  6.59927E-01
  6.57709E-01  6.53055E-01  6.47636E-01  6.39855E-01  6.27382E-01  6.21236E-01
  6.04691E-01  5.79055E-01  5.66243E-01  5.47440E-01  5.27913E-01  5.02658E-01
  4.66835E-01  4.39505E-01  4.13657E-01  3.86728E-01  3.62513E-01  3.38412E-01
  3.13438E-01  2.88914E-01  2.63777E-01  2.30521E-01  1.92165E-01  1.37006E-01
  1.15178E-01  1.05478E-01  1.05366E-01  1.05247E-01  1.05176E-01  1.05176E-01
 rn:  t -> be
  3.04000E-03  2.08000E-03  3.41818E-03  7.30909E-03  1.70909E-02  3.27636E-02
  5.04727E-02  7.14909E-02  9.52727E-02  1.27382E-01  1.52145E-01  1.73891E-01
  1.82145E-01  1.85018E-01  1.82582E-01  1.75273E-01  1.65127E-01  1.53127E-01
  1.41855E-01  1.37055E-01  1.31655E-01  1.25855E-01  1.15309E-01  1.04909E-01
